tram_id,service_type,from_stop,to_stop,distance_m,arithmetic_mean_time,geometric_mean_time,median_time,stdev
14,2,247,236,501.7348466615666,96.0,95.96896034211282,94.0,2.581988897471611
14,2,254,236,462.5769845208191,107.0,106.99999999999996,107.0,0.0
14,2,254,311,381.4485246156775,80.2,80.18659933986471,79.0,1.6431676725154982
14,2,262,309,278.12289352190635,53.57142857142857,53.56505162118166,54.0,0.8239278747907142
14,2,262,310,388.7305524927196,93.14285714285714,93.12815394548527,94.0,1.6478557495814283
14,2,264,1787,610.735107337495,160.0,159.99999999999994,160.0,0.0
14,2,264,222,448.2718064832196,91.0,90.99999999999997,91.0,0.0
14,2,272,309,375.9306139864698,100.85714285714286,100.77034303529237,103.0,4.1196393739535715
14,2,288,224,414.14875101769593,92.14285714285714,92.12799165495095,93.0,1.6478557495814283
14,2,288,314,407.7085169445541,104.92857142857143,104.90814033198298,106.0,2.0598196869767857
14,2,297,112,200.2492244120171,80.0,79.99999999999997,80.0,0.0
14,2,297,163,304.1834737202768,139.0,138.99999999999997,139.0,0.0
14,2,298,105,416.65981028976574,135.0,135.00000000000003,135.0,0.0
14,2,298,224,380.1963841142618,88.14285714285714,88.12730500668597,89.0,1.6478557495814283
14,2,303,163,334.22928099808007,80.0,79.99999999999997,80.0,0.0
14,2,303,247,715.2422550674282,264.0,263.9547698674578,260.0,5.477225575051661
14,2,305,310,347.3129558197025,88.14285714285714,88.12730500668597,89.0,1.6478557495814283
14,2,305,314,318.3477222562677,77.35714285714286,77.34720084214828,78.0,1.2358918121860714
14,2,309,262,278.12289352190635,75.35714285714286,75.34693286306407,76.0,1.2358918121860714
14,2,309,272,375.9306139864698,95.92857142857143,95.90618402477199,97.0,2.0598196869767857
14,2,310,262,388.7305524927196,83.35714285714286,83.34792653104701,84.0,1.2358918121860714
14,2,310,305,347.3129558197025,69.35714285714286,69.34603461134094,70.0,1.2358918121860714
14,2,311,124,267.15953595078486,100.0,99.97019409345387,98.0,2.7386127875258306
14,2,311,254,381.4485246156775,72.6,72.5737416858631,71.0,2.1908902300206643
14,2,314,288,407.7085169445541,80.14285714285714,80.12572200725975,81.0,1.6478557495814283
14,2,314,305,318.3477222562677,62.357142857142854,62.34476400989695,63.0,1.2358918121860714
14,3,105,106,597.7116059457873,182.0,181.99999999999997,182.0,0.0
